model_key,relation_key,label,domain,relation_group
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,HALLUCINATION,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,CORRECT,,factual
mistral_7b_instruct,company_hq,REFUSAL,,factual
